ELP_ItemID,Word,POS,Nmorph,PRS_signature,MorphoLexSegm,PREF1_PFMF,PREF1_FamSize,PREF1_Freq_HAL,PREF1_length,PREF1_P,PREF1_P*,ROOT1_PFMF,ROOT1_FamSize,ROOT1_Freq_HAL,SUFF1_PFMF,SUFF1_FamSize,SUFF1_Freq_HAL,SUFF1_length,SUFF1_P,SUFF1_P*
52099,postmortem,NN|VB,3,"1,1,1",<post<{(mort)>em>},90,11,24538,4,0,0,100,14,19797,50,3,2735,2,0,0
52233,prearrangement,NN,3,"1,1,1",<pre<{(arrange)}>ment>,"86,56716418",135,155948,3,"0,000102598302","0,002471805963",75,9,31483,"88,85017422",288,1423689,4,"1,26E-05","0,002780781709"
52237,precaution,NN,3,"1,1,1",{<pre<(caut)>ion>},"10,44776119",135,155948,3,"0,000102598302","0,002471805963","11,11111111",10,11301,"20,3379224",1599,6530204,3,"9,03E-06","0,009114784489"
52239,precautions,NN,3,"1,1,1",{<pre<(caut)>ion>},"10,44776119",135,155948,3,"0,000102598302","0,002471805963","11,11111111",10,11301,"20,3379224",1599,6530204,3,"9,03E-06","0,009114784489"
52248,preceptor,NN,3,"1,1,1",{<pre<(cept)}>or>,"54,47761194",135,155948,3,"0,000102598302","0,002471805963","65,95744681",48,216413,"60,76388889",289,937614,2,"9,60E-06","0,001390390854"
52250,precession,NN,3,"1,1,1",{<pre<(cess)}>ion>,"43,28358209",135,155948,3,"0,000102598302","0,002471805963","63,63636364",23,220761,"49,62453066",1599,6530204,3,"9,03E-06","0,009114784489"
52268,precognition,NN,3,"1,1,1",<pre<{(cognit)>ion>},"63,43283582",135,155948,3,"0,000102598302","0,002471805963",100,3,5049,"67,70963705",1599,6530204,3,"9,03E-06","0,009114784489"
52279,precursor,NN,3,"1,1,1",{<pre<(curse)>or>},"5,223880597",135,155948,3,"0,000102598302","0,002471805963","6,25",17,28041,"12,84722222",289,937614,2,"9,60E-06","0,001390390854"
52284,predictors,NN,3,"1,1,1",{<pre<(dict)}>or>,"17,91044776",135,155948,3,"0,000102598302","0,002471805963","31,57894737",39,77658,"29,86111111",289,937614,2,"9,60E-06","0,001390390854"
52289,predestination,NN,3,"1,1,1",<pre<{(destine)}>ion>,"47,76119403",135,155948,3,"0,000102598302","0,002471805963",60,6,15781,"52,94117647",1599,6530204,3,"9,03E-06","0,009114784489"
52292,predetermination,NN,3,"1,1,1",<pre<{(determine)}>ion>,"75,37313433",135,155948,3,"0,000102598302","0,002471805963","73,68421053",20,60442,"81,53942428",1599,6530204,3,"9,03E-06","0,009114784489"
52295,predicament,NN,3,"1,1,1",{<pre<(dict)>ment>},"23,88059701",135,155948,3,"0,000102598302","0,002471805963","36,84210526",39,77658,"32,40418118",288,1423689,4,"1,26E-05","0,002780781709"
52296,predicate,NN,3,"1,1,1",{<pre<(dict)>ate>},"34,32835821",135,155948,3,"0,000102598302","0,002471805963","44,73684211",39,77658,"40,06410256",937,2569118,3,"2,65E-05","0,01050517534"
52299,predictable,JJ,3,"1,1,1",{<pre<(dict)}>able>,"12,68656716",135,155948,3,"0,000102598302","0,002471805963","18,42105263",39,77658,"7,462686567",872,1227992,4,"3,18E-05","0,006025027035"
52303,prediction,NN,3,"1,1,1",{<pre<(dict)}>ion>,"1,492537313",135,155948,3,"0,000102598302","0,002471805963","5,263157895",39,77658,"8,886107635",1599,6530204,3,"9,03E-06","0,009114784489"
52304,predictions,NN,3,"1,1,1",{<pre<(dict)}>ion>,"1,492537313",135,155948,3,"0,000102598302","0,002471805963","5,263157895",39,77658,"8,886107635",1599,6530204,3,"9,03E-06","0,009114784489"
52305,predictive,JJ,3,"1,1,1",{<pre<(dict)}>ive>,"25,37313433",135,155948,3,"0,000102598302","0,002471805963","39,47368421",39,77658,"26,07944732",580,1037354,3,"1,74E-05","0,002780781709"
52306,predictor,NN,3,"1,1,1",{<pre<(dict)}>or>,"17,91044776",135,155948,3,"0,000102598302","0,002471805963","31,57894737",39,77658,"29,86111111",289,937614,2,"9,60E-06","0,001390390854"
52314,predominance,NN,3,"1,1,1",{<pre<(domin)>ance>},"62,68656716",135,155948,3,"0,000102598302","0,002471805963","84,61538462",14,25859,"60,55900621",323,977837,4,"7,16E-06","0,001081415109"
52315,predominant,JJ,3,"1,1,1",{<pre<(domin)>ant>},"32,8358209",135,155948,3,"0,000102598302","0,002471805963","53,84615385",14,25859,"36,71706263",464,1534593,3,"7,82E-06","0,001853854472"
52317,predominate,VB,3,"1,1,1",{<pre<(domin)>ate>},"20,89552239",135,155948,3,"0,000102598302","0,002471805963","46,15384615",14,25859,"28,20512821",937,2569118,3,"2,65E-05","0,01050517534"
52318,predominated,VB|JJ,3,"1,1,1",{<pre<(domin)>ate>},"20,89552239",135,155948,3,"0,000102598302","0,002471805963","46,15384615",14,25859,"28,20512821",937,2569118,3,"2,65E-05","0,01050517534"
52320,predominates,VB,3,"1,1,1",{<pre<(domin)>ate>},"20,89552239",135,155948,3,"0,000102598302","0,002471805963","46,15384615",14,25859,"28,20512821",937,2569118,3,"2,65E-05","0,01050517534"
52321,predominating,VB,3,"1,1,1",{<pre<(domin)>ate>},"20,89552239",135,155948,3,"0,000102598302","0,002471805963","46,15384615",14,25859,"28,20512821",937,2569118,3,"2,65E-05","0,01050517534"
52323,preemployment,NN,3,"1,1,1",<pre<{(employ)}>ment>,"81,34328358",135,155948,3,"0,000102598302","0,002471805963",100,9,116155,"85,71428571",288,1423689,4,"1,26E-05","0,002780781709"
52329,prefabricate,VB,3,"1,1,1",<pre<{(fabric)}>ate>,"68,65671642",135,155948,3,"0,000102598302","0,002471805963",80,6,11861,"75,64102564",937,2569118,3,"2,65E-05","0,01050517534"
52330,prefabricated,VB|JJ,3,"1,1,1",<pre<{(fabric)}>ate>,"68,65671642",135,155948,3,"0,000102598302","0,002471805963",80,6,11861,"75,64102564",937,2569118,3,"2,65E-05","0,01050517534"
52660,polyandrous,JJ,3,"1,1,1",{<poly<(andro)>ious>},"71,42857143",36,14921,4,"0,0002010589103","0,0004634636181",100,3,350,"59,9025974",617,450833,4,"7,10E-05","0,004943611926"
52661,polyandry,NN,3,"1,1,1",{<poly<(andro)>y>},"57,14285714",36,14921,4,"0,0002010589103","0,0004634636181",50,3,350,"41,93158954",2486,3870233,1,"4,99E-05","0,02981615943"
52662,polycrystalline,JJ,3,"1,1,1",<poly<{(crystal)}>ine>,"68,57142857",36,14921,4,"0,0002010589103","0,0004634636181",75,9,17438,"82,75862069",30,18081,3,"0,000110613351","0,0003089757454"
52665,polygamous,JJ,3,"1,1,1",{<poly<(gam)>ious>},40,36,14921,4,"0,0002010589103","0,0004634636181",20,16,2996,"29,22077922",617,450833,4,"7,10E-05","0,004943611926"
52666,polygamy,NN,3,"1,1,1",{<poly<(gam)>y>},"11,42857143",36,14921,4,"0,0002010589103","0,0004634636181","6,666666667",16,2996,"12,95774648",2486,3870233,1,"4,99E-05","0,02981615943"
52671,polygynous,JJ,3,"1,1,1",{<poly<(gyn)>ious>},"65,71428571",36,14921,4,"0,0002010589103","0,0004634636181",100,4,959,"54,70779221",617,450833,4,"7,10E-05","0,004943611926"
52673,polynomial,NN,3,"1,1,1",{<poly<(nom)>al>},"8,571428571",36,14921,4,"0,0002010589103","0,0004634636181",0,2,1201,"28,46153846",1431,4704731,2,"9,14E-06","0,006642978526"
52674,polynomials,NN,3,"1,1,1",{<poly<(nom)>al>},"8,571428571",36,14921,4,"0,0002010589103","0,0004634636181",0,2,1201,"28,46153846",1431,4704731,2,"9,14E-06","0,006642978526"
52676,polyphosphate,NN,3,"1,1,1",<poly<{(phosphor)>ate>},"74,28571429",36,14921,4,"0,0002010589103","0,0004634636181","72,72727273",12,2062,"86,96581197",937,2569118,3,"2,65E-05","0,01050517534"
52679,polysyllabic,JJ,3,"1,1,1",<poly<{(syllab)>ic>},"62,85714286",36,14921,4,"0,0002010589103","0,0004634636181","27,77777778",19,2677,"68,50937808",1014,1472797,2,"2,78E-05","0,006334002781"
52680,polysyllable,NN,3,"1,1,1",<poly<{(syllab)>le>},"85,71428571",36,14921,4,"0,0002010589103","0,0004634636181",50,19,2677,50,5,1848,2,0,0
53221,perceptible,JJ,3,"1,1,1",{<per<(cept)}>able>,"43,39622642",54,126209,3,"2,38E-05","0,0004634636181","61,70212766",48,216413,"34,32835821",872,1227992,4,"3,18E-05","0,006025027035"
53222,perception,NN,3,"1,1,1",{<per<(cept)}>ion>,"5,660377358",54,126209,3,"2,38E-05","0,0004634636181","8,510638298",48,216413,"8,510638298",1599,6530204,3,"9,03E-06","0,009114784489"
53223,perceptions,NN,3,"1,1,1",{<per<(cept)}>ion>,"5,660377358",54,126209,3,"2,38E-05","0,0004634636181","8,510638298",48,216413,"8,510638298",1599,6530204,3,"9,03E-06","0,009114784489"
53224,perceptive,JJ,3,"1,1,1",{<per<(cept)}>ive>,"33,96226415",54,126209,3,"2,38E-05","0,0004634636181","48,93617021",48,216413,"30,05181347",580,1037354,3,"1,74E-05","0,002780781709"
53227,perceptual,JJ,3,"1,1,1",{<per<(cept)}>al>,"28,30188679",54,126209,3,"2,38E-05","0,0004634636181","40,42553191",48,216413,"31,88811189",1431,4704731,2,"9,14E-06","0,006642978526"
53236,perennial,JJ|NN,3,"1,1,1",{<per<(ann)>al>},"26,41509434",54,126209,3,"2,38E-05","0,0004634636181","27,27272727",23,49836,"31,46853147",1431,4704731,2,"9,14E-06","0,006642978526"
53242,perfection,NN,3,"1,1,1",{<per<(fect)}>ion>,"13,20754717",54,126209,3,"2,38E-05","0,0004634636181","18,96551724",59,315367,"21,02628285",1599,6530204,3,"9,03E-06","0,009114784489"
53249,perfectly,RB,3,"1,1,1",{<per<(fect)}>ly>,"1,886792453",54,126209,3,"2,38E-05","0,0004634636181","6,896551724",59,315367,"1,622367967",2898,3857999,2,"4,48E-05","0,02672640198"
53283,peripheral,JJ,3,"1,1,1",{<peri<(pher)>al>},0,8,4871,4,0,0,0,3,3622,"16,08391608",1431,4704731,2,"9,14E-06","0,006642978526"
53284,periphery,NN,3,"1,1,1",{<peri<(pher)>y>},"28,57142857",8,4871,4,0,0,50,3,3622,"17,74647887",2486,3870233,1,"4,99E-05","0,02981615943"
53294,perjury,NN,3,"1,1,1",{<per<(jur)}>y>,"35,8490566",54,126209,3,"2,38E-05","0,0004634636181","21,05263158",20,16877,"16,70020121",2486,3870233,1,"4,99E-05","0,02981615943"
53316,permutation,NN,3,"1,1,1",{<per<(mute)}>ion>,"24,52830189",54,126209,3,"2,38E-05","0,0004634636181","38,46153846",14,9931,"34,73091364",1599,6530204,3,"9,03E-06","0,009114784489"
53320,perpendicular,JJ,3,"1,1,1",{<per<(pend)>ar>},"22,64150943",54,126209,3,"2,38E-05","0,0004634636181","42,42424242",34,169032,"30,46875",129,533962,2,"7,49E-06","0,0006179514908"
53339,persecution,NN,3,"1,1,1",{<per<(secute)}>ion>,"11,32075472",54,126209,3,"2,38E-05","0,0004634636181",50,7,16346,"20,83854819",1599,6530204,3,"9,03E-06","0,009114784489"
53340,persecutor,NN,3,"1,1,1",{<per<(secute)}>or>,"47,16981132",54,126209,3,"2,38E-05","0,0004634636181","83,33333333",7,16346,"65,625",289,937614,2,"9,60E-06","0,001390390854"
53341,persecutory,JJ,3,"1,1,1",{<per<(secute)}>ory>,"84,90566038",54,126209,3,"2,38E-05","0,0004634636181",100,7,16346,"83,09859155",356,725186,3,"2,62E-05","0,002935269581"
53352,persistence,NN,3,"1,1,1",{<per<(sist)}>ance>,"18,86792453",54,126209,3,"2,38E-05","0,0004634636181","42,42424242",34,143621,"21,42857143",323,977837,4,"7,16E-06","0,001081415109"
53353,persistent,JJ|NN,3,"1,1,1",{<per<(sist)}>ant>,"15,09433962",54,126209,3,"2,38E-05","0,0004634636181","36,36363636",34,143621,"15,1187905",464,1534593,3,"7,82E-06","0,001853854472"
53378,perspective,NN,3,"1,1,1",{<per<(spect)>ive>},"3,773584906",54,126209,3,"2,38E-05","0,0004634636181",0,26,54264,"2,590673575",580,1037354,3,"1,74E-05","0,002780781709"
53379,perspectives,NN,3,"1,1,1",{<per<(spect)>ive>},"3,773584906",54,126209,3,"2,38E-05","0,0004634636181",0,26,54264,"2,590673575",580,1037354,3,"1,74E-05","0,002780781709"
53380,perspiration,NN,3,"1,1,1",{<per<(spir)}>ion>,"41,50943396",54,126209,3,"2,38E-05","0,0004634636181","56,25",17,20108,"52,06508135",1599,6530204,3,"9,03E-06","0,009114784489"
53890,overseer,NN,3,"1,1,1",<over<{(see)}>er>,"29,16666667",169,151096,4,"0,0001058929422","0,002471805963",35,21,800097,"25,82490101",2274,4569119,2,"3,55E-05","0,02502703538"
53900,oversimplify,VB,3,"1,1,1",<over<{(simple)}>ify>,"27,97619048",169,151096,4,"0,0001058929422","0,002471805963","88,88888889",10,207512,"40,13157895",153,351545,3,"3,98E-05","0,002162830218"
53902,oversimplified,VB,3,"1,1,1",<over<{(simple)}>ify>,"27,97619048",169,151096,4,"0,0001058929422","0,002471805963","88,88888889",10,207512,"40,13157895",153,351545,3,"3,98E-05","0,002162830218"
53908,overstatement,NN,3,"1,1,1",<over<{(state)}>ment>,"42,85714286",169,151096,4,"0,0001058929422","0,002471805963","55,17241379",30,451541,"48,08362369",288,1423689,4,"1,26E-05","0,002780781709"
53918,overtaken,VB,3,"1,1,1",<over<{(take)}>en>,"39,88095238",169,151096,4,"0,0001058929422","0,002471805963","63,33333333",31,614526,"47,29064039",204,655590,2,"1,68E-05","0,0016993666"
53922,overthrown,VB,3,"1,1,1",<over<{(throw)}>n>,"35,11904762",169,151096,4,"0,0001058929422","0,002471805963","85,71428571",8,57224,"41,61073826",150,714837,1,"1,12E-05","0,001235902982"
53933,overweight,JJ,3,"1,1,1",<over<{(weigh)>t>},"12,5",169,151096,4,"0,0001058929422","0,002471805963","17,39130435",24,56346,"20,83333333",49,133535,1,"2,25E-05","0,0004634636181"
53937,overwhelmingly,RB,3,"1,1,1",{<over<(whelm)}>ly>,"16,07142857",169,151096,4,"0,0001058929422","0,002471805963",100,2,9026,"11,18398343",2898,3857999,2,"4,48E-05","0,02672640198"
53940,overwritten,JJ,3,"1,1,1",<over<{(write)>en>},"26,78571429",169,151096,4,"0,0001058929422","0,002471805963","36,84210526",20,938692,"38,91625616",204,655590,2,"1,68E-05","0,0016993666"
54179,pantheism,NN,3,"1,1,1",{<pan<(theo)>ism>},50,5,980,3,0,0,75,29,30978,"62,59259259",271,218200,3,"5,50E-05","0,001853854472"
54180,pantheist,NN,3,"1,1,1",{<pan<(theo)>ist>},100,5,980,3,0,0,"85,71428571",29,30978,"67,89587852",462,382916,3,"6,27E-05","0,003707708945"
54181,pantheon,NN,3,"1,1,1",{<pan<(theo)>on>},0,5,980,3,0,0,"28,57142857",29,30978,"78,94736842",20,128335,2,0,0
54182,Pantheon's,encl,3,"1,1,1",{<pan<(theo)>on>},0,5,980,3,0,0,"28,57142857",29,30978,"78,94736842",20,128335,2,0,0
54413,outfielder,NN,3,"1,1,1",<out<{(field)}>er>,50,107,215014,3,"4,65E-05","0,001544878727",40,21,112888,"33,91992961",2274,4569119,2,"3,55E-05","0,02502703538"
54414,outfielders,NN,3,"1,1,1",<out<{(field)}>er>,50,107,215014,3,"4,65E-05","0,001544878727",40,21,112888,"33,91992961",2274,4569119,2,"3,55E-05","0,02502703538"
54418,outfitter,NN,3,"1,1,1",<out<{(fit)}>er>,"29,24528302",107,215014,3,"4,65E-05","0,001544878727","42,85714286",15,73937,"23,36119666",2274,4569119,2,"3,55E-05","0,02502703538"
54426,outgrowth,NN,3,"1,1,1",<out<{(grow)>th>},"48,11320755",107,215014,3,"4,65E-05","0,001544878727","61,53846154",14,113406,"42,30769231",53,86685,2,"3,46E-05","0,0004634636181"
54429,outlanders,NN,3,"1,1,1",{<out<(land)>er>},"56,60377358",107,215014,3,"4,65E-05","0,001544878727","53,44827586",59,140623,"42,14694237",2274,4569119,2,"3,55E-05","0,02502703538"
54430,outlandish,JJ,3,"1,1,1",{<out<(land)>ish>},"33,01886792",107,215014,3,"4,65E-05","0,001544878727","29,31034483",59,140623,"11,95219124",252,161977,3,"0,0001111268884","0,002780781709"
54434,outlawry,NN,3,"1,1,1",<out<{(law)}>ory>,"81,13207547",107,215014,3,"4,65E-05","0,001544878727","94,11764706",18,216374,80,356,725186,3,"2,62E-05","0,002935269581"
54468,outrageous,JJ,3,"1,1,1",<out<{(rage)}>ious>,"9,433962264",107,215014,3,"4,65E-05","0,001544878727",25,5,20314,"2,435064935",617,450833,4,"7,10E-05","0,004943611926"
54474,outrigger,NN,3,"1,1,1",<out<{(rigg)}>er>,"58,49056604",107,215014,3,"4,65E-05","0,001544878727",100,3,1572,"43,20281566",2274,4569119,2,"3,55E-05","0,02502703538"
54475,outriggers,NN,3,"1,1,1",<out<{(rigg)}>er>,"58,49056604",107,215014,3,"4,65E-05","0,001544878727",100,3,1572,"43,20281566",2274,4569119,2,"3,55E-05","0,02502703538"
54485,outsider,NN,3,"1,1,1",<out<{(side)}>er>,"15,09433962",107,215014,3,"4,65E-05","0,001544878727","8,771929825",58,343426,"10,16278047",2274,4569119,2,"3,55E-05","0,02502703538"
54486,outsiders,NN,3,"1,1,1",<out<{(side)}>er>,"15,09433962",107,215014,3,"4,65E-05","0,001544878727","8,771929825",58,343426,"10,16278047",2274,4569119,2,"3,55E-05","0,02502703538"
54494,outstandingly,RB,3,"1,1,1",<out<{(stand)}>ly>,"66,03773585",107,215014,3,"4,65E-05","0,001544878727","57,69230769",27,111818,"42,25060407",2898,3857999,2,"4,48E-05","0,02672640198"
54495,outspoken,JJ|VB|NN,3,"1,1,1",<out<{(spoke)}>en>,"25,47169811",107,215014,3,"4,65E-05","0,001544878727",25,13,31051,"36,94581281",204,655590,2,"1,68E-05","0,0016993666"
54510,outworn,JJ,3,"1,1,1",<out<{(wore)}>n>,"76,41509434",107,215014,3,"4,65E-05","0,001544878727",50,9,13946,"83,89261745",150,714837,1,"1,12E-05","0,001235902982"
54521,overactive,JJ,3,"1,1,1",<over<{(act)}>ive>,"51,19047619",169,151096,4,"0,0001058929422","0,002471805963","72,4137931",59,716577,"53,36787565",580,1037354,3,"1,74E-05","0,002780781709"
54523,overaggressive,JJ,3,"1,1,1",<over<{(aggress)}>ive>,"88,0952381",169,151096,4,"0,0001058929422","0,002471805963",100,9,12618,"89,29188256",580,1037354,3,"1,74E-05","0,002780781709"
54533,overblown,JJ|NN,3,"1,1,1",<over<{(blow)}>n>,"33,92857143",169,151096,4,"0,0001058929422","0,002471805963","27,77777778",19,40537,"40,26845638",150,714837,1,"1,12E-05","0,001235902982"
54549,overcompensation,NN,3,"1,1,1",<over<{(compensate)}>ion>,"80,35714286",169,151096,4,"0,0001058929422","0,002471805963",100,5,18168,"85,54443054",1599,6530204,3,"9,03E-06","0,009114784489"
54550,overconfident,JJ,3,"1,1,1",<over<{(confide)}>ant>,"61,30952381",169,151096,4,"0,0001058929422","0,002471805963","88,88888889",10,32648,"69,33045356",464,1534593,3,"7,82E-06","0,001853854472"
54574,overestimates,VB,3,"1,1,1",<over<{(esteem)>ate>},"20,83333333",169,151096,4,"0,0001058929422","0,002471805963","44,44444444",10,31093,"34,82905983",937,2569118,3,"2,65E-05","0,01050517534"
54577,overestimate,VB,3,"1,1,1",<over<{(esteem)>ate>},"20,83333333",169,151096,4,"0,0001058929422","0,002471805963","44,44444444",10,31093,"34,82905983",937,2569118,3,"2,65E-05","0,01050517534"
54578,overestimated,VB|JJ,3,"1,1,1",<over<{(esteem)>ate>},"20,83333333",169,151096,4,"0,0001058929422","0,002471805963","44,44444444",10,31093,"34,82905983",937,2569118,3,"2,65E-05","0,01050517534"
54587,overgrown,VB|JJ,3,"1,1,1",<over<{(grow)}>n>,"36,30952381",169,151096,4,"0,0001058929422","0,002471805963","38,46153846",14,113406,"44,29530201",150,714837,1,"1,12E-05","0,001235902982"
54588,overgrowth,NN,3,"1,1,1",<over<{(grow)>th>},"67,26190476",169,151096,4,"0,0001058929422","0,002471805963","92,30769231",14,113406,"61,53846154",53,86685,2,"3,46E-05","0,0004634636181"
54626,overnighters,NN,3,"1,1,1",<over<{(night)}>er>,"80,95238095",169,151096,4,"0,0001058929422","0,002471805963","86,20689655",30,162292,"67,31192257",2274,4569119,2,"3,55E-05","0,02502703538"
54630,overpayment,NN,3,"1,1,1",<over<{(pay)}>ment>,"73,21428571",169,151096,4,"0,0001058929422","0,002471805963","84,61538462",27,289396,"77,00348432",288,1423689,4,"1,26E-05","0,002780781709"
54633,overpopulated,VB|JJ,3,"1,1,1",<over<{(popul)>ate>},"42,26190476",169,151096,4,"0,0001058929422","0,002471805963","61,11111111",19,93743,"53,73931624",937,2569118,3,"2,65E-05","0,01050517534"
54639,overpressure,NN,3,"1,1,1",<over<{(press)>ure>},"71,42857143",169,151096,4,"0,0001058929422","0,002471805963","73,61111111",73,340039,"83,50515464",98,541479,3,"3,69E-06","0,0003089757454"
54642,overprotective,JJ,3,"1,1,1",<over<{(protect)}>ive>,"66,07142857",169,151096,4,"0,0001058929422","0,002471805963","81,81818182",12,96523,"65,45768566",580,1037354,3,"1,74E-05","0,002780781709"
54649,overridden,VB,3,"1,1,1",<over<{(rid)}>en>,"29,76190476",169,151096,4,"0,0001058929422","0,002471805963",40,6,23073,"41,37931034",204,655590,2,"1,68E-05","0,0016993666"
54836,omnipotence,NN,3,"1,1,1",{<omni<(pot)>ance>},"66,66666667",7,3015,4,0,0,"32,5",41,74693,"44,72049689",323,977837,4,"7,16E-06","0,001081415109"
54837,omnipotent,JJ,3,"1,1,1",{<omni<(pot)>ant>},0,7,3015,4,0,0,"12,5",41,74693,"23,54211663",464,1534593,3,"7,82E-06","0,001853854472"
54840,omniscience,NN,3,"1,1,1",{<omni<(sci)>ance>},50,7,3015,4,0,0,75,13,204888,"44,40993789",323,977837,4,"7,16E-06","0,001081415109"
54841,omniscient,JJ,3,"1,1,1",{<omni<(sci)>ant>},"16,66666667",7,3015,4,0,0,50,13,204888,"35,85313175",464,1534593,3,"7,82E-06","0,001853854472"
54842,omnivorous,JJ,3,"1,1,1",{<omni<(vore)}>ious>,"83,33333333",7,3015,4,0,0,0,1,84,"39,93506494",617,450833,4,"7,10E-05","0,004943611926"
54856,onlooker,NN,3,"1,1,1",<on<{(look)}>er>,"66,66666667",7,47974,2,0,0,"83,33333333",7,628585,"32,51209855",2274,4569119,2,"3,55E-05","0,02502703538"
54857,onlookers,NN,3,"1,1,1",<on<{(look)}>er>,"66,66666667",7,47974,2,0,0,"83,33333333",7,628585,"32,51209855",2274,4569119,2,"3,55E-05","0,02502703538"
54938,opposite,JJ|NN|minor,3,"1,1,1",{<o<(pose)}>ite>,"12,5",9,68951,1,0,0,"9,259259259",55,328330,"6,818181818",45,228495,3,"8,75E-06","0,0003089757454"
54942,oppression,NN,3,"1,1,1",{<o<(press)}>ion>,"37,5",9,68951,1,0,0,"16,66666667",73,340039,"18,89862328",1599,6530204,3,"9,03E-06","0,009114784489"
54943,oppressive,JJ,3,"1,1,1",{<o<(press)}>ive>,"62,5",9,68951,1,0,0,"29,16666667",73,340039,"19,86183074",580,1037354,3,"1,74E-05","0,002780781709"
54944,oppressors,NN,3,"1,1,1",{<o<(press)}>or>,75,9,68951,1,0,0,"38,88888889",73,340039,"44,09722222",289,937614,2,"9,60E-06","0,001390390854"
55044,nonexistent,JJ,3,"1,1,1",<non<{(exist)}>ant>,"2,816901408",72,16866,3,"0,0002964544053","0,0007724393635","33,33333333",10,141837,"28,07775378",464,1534593,3,"7,82E-06","0,001853854472"
55045,nonfiction,NN,3,"1,1,1",<non<{(fict)>ion>},"9,85915493",72,16866,3,"0,0002964544053","0,0007724393635","42,85714286",8,23437,"48,68585732",1599,6530204,3,"9,03E-06","0,009114784489"
55046,nonflammable,JJ,3,"1,1,1",<non<{(flame)>able>},"67,6056338",72,16866,3,"0,0002964544053","0,0007724393635",90,11,67077,"84,27095293",872,1227992,4,"3,18E-05","0,006025027035"
55055,nonmetallic,JJ,3,"1,1,1",<non<{(metal)}>ic>,"36,61971831",72,16866,3,"0,0002964544053","0,0007724393635","77,77777778",10,33763,"69,69397828",1014,1472797,2,"2,78E-05","0,006334002781"
55056,nonmusical,JJ|NN,3,"1,1,1",<non<{(music)}>al>,"53,52112676",72,16866,3,"0,0002964544053","0,0007724393635",100,8,163742,"86,08391608",1431,4704731,2,"9,14E-06","0,006642978526"
55058,nonobservant,JJ,3,"1,1,1",<non<{(observe)}>ant>,"64,78873239",72,16866,3,"0,0002964544053","0,0007724393635",75,13,50951,"88,98488121",464,1534593,3,"7,82E-06","0,001853854472"
55061,nonobservance,NN,3,"1,1,1",<non<{(observe)}>ance>,"64,78873239",72,16866,3,"0,0002964544053","0,0007724393635",75,13,50951,"87,88819876",323,977837,4,"7,16E-06","0,001081415109"
55062,nonparticulate,JJ|NN,3,"1,1,1",<non<{(particle)>ate>},"77,46478873",72,16866,3,"0,0002964544053","0,0007724393635",100,9,127758,"96,47435897",937,2569118,3,"2,65E-05","0,01050517534"
55063,nonpartisan,JJ,3,"1,1,1",<non<{(part)>ian>},"11,26760563",72,16866,3,"0,0002964544053","0,0007724393635","47,61904762",22,411489,"48,55491329",174,394113,3,"2,79E-05","0,0016993666"
55064,nonpayment,NN,3,"1,1,1",<non<{(pay)}>ment>,"36,61971831",72,16866,3,"0,0002964544053","0,0007724393635","88,46153846",27,289396,"78,7456446",288,1423689,4,"1,26E-05","0,002780781709"
55068,nonpolitical,JJ,3,"1,1,1",<non<{(politic)}>al>,"30,98591549",72,16866,3,"0,0002964544053","0,0007724393635",80,11,92034,"67,76223776",1431,4704731,2,"9,14E-06","0,006642978526"
55070,nonproliferation,NN,3,"1,1,1",<non<{(proliferate)}>ion>,"14,08450704",72,16866,3,"0,0002964544053","0,0007724393635",100,3,1921,"64,39299124",1599,6530204,3,"9,03E-06","0,009114784489"
55071,nonracial,JJ,3,"1,1,1",<non<{(race)}>al>,"70,42253521",72,16866,3,"0,0002964544053","0,0007724393635","90,90909091",23,111227,"93,98601399",1431,4704731,2,"9,14E-06","0,006642978526"
55072,nonresident,JJ|NN,3,"1,1,1",<non<{(reside)>ant>},"18,30985915",72,16866,3,"0,0002964544053","0,0007724393635","71,42857143",8,37210,"60,69114471",464,1534593,3,"7,82E-06","0,001853854472"
55080,nonsmoker,NN,3,"1,1,1",<non<{(smoke)}>er>,"12,67605634",72,16866,3,"0,0002964544053","0,0007724393635","54,54545455",12,33020,"42,71887374",2274,4569119,2,"3,55E-05","0,02502703538"
55081,nonspecific,JJ,3,"1,1,1",<non<{(spec)>ic>},"22,53521127",72,16866,3,"0,0002964544053","0,0007724393635","87,5",9,178653,"58,34155972",1014,1472797,2,"2,78E-05","0,006334002781"
55084,nonstarter,NN,3,"1,1,1",<non<{(start)}>er>,"53,52112676",72,16866,3,"0,0002964544053","0,0007724393635",100,5,367765,"70,91948966",2274,4569119,2,"3,55E-05","0,02502703538"
55087,nonsystematic,JJ,3,"1,1,1",<non<{(system)}>ic>,"77,46478873",72,16866,3,"0,0002964544053","0,0007724393635",100,9,688810,"94,37314906",1014,1472797,2,"2,78E-05","0,006334002781"
55088,nonunion,JJ,3,"1,1,1",<non<{(un)}>ion>,"43,66197183",72,16866,3,"0,0002964544053","0,0007724393635","94,73684211",20,207820,"86,29536921",1599,6530204,3,"9,03E-06","0,009114784489"
55090,nonviolence,NN,3,"1,1,1",<non<{(viol)>ance>},"16,90140845",72,16866,3,"0,0002964544053","0,0007724393635","58,33333333",13,67731,"57,45341615",323,977837,4,"7,16E-06","0,001081415109"
