ELP_ItemID,Word,POS,Nmorph,PRS_signature,MorphoLexSegm,PREF1_PFMF,PREF1_FamSize,PREF1_Freq_HAL,PREF1_length,PREF1_P,PREF1_P*,ROOT1_PFMF,ROOT1_FamSize,ROOT1_Freq_HAL,SUFF1_PFMF,SUFF1_FamSize,SUFF1_Freq_HAL,SUFF1_length,SUFF1_P,SUFF1_P*,SUFF2_PFMF,SUFF2_FamSize,SUFF2_Freq_HAL,SUFF2_length,SUFF2_P,SUFF2_P*
32824,consolidations,NN,4,"1,1,2",<co<{(solid)}>ate>>ion>,"37,12737127",370,1256048,2,"1,51E-05","0,002935269581","42,85714286",8,32660,"32,58547009",937,2569118,3,"2,65E-05","0,01050517534","35,29411765",1599,6530204,3,"9,03E-06","0,009114784489"
32861,constitutionals,NN,4,"1,1,2",{<co<(stitute)}>ion>>al>,"8,401084011",370,1256048,2,"1,51E-05","0,002935269581",16,26,153966,"7,321652065",1599,6530204,3,"9,03E-06","0,009114784489","5,734265734",1431,4704731,2,"9,14E-06","0,006642978526"
32868,constructiveness,NN,4,"1,1,2",{<co<(struct)}>ive>>ness>,"88,07588076",370,1256048,2,"1,51E-05","0,002935269581","88,57142857",36,214564,"85,14680484",580,1037354,3,"1,74E-05","0,002780781709","51,36876006",1243,181553,4,"0,0005838515475","0,01637571451"
32964,coequally,RB,4,"1,1,2",<co<{(equi)>al>}>ly>,"95,93495935",370,1256048,2,"1,51E-05","0,002935269581","97,95918367",50,127793,"96,08391608",1431,4704731,2,"9,14E-06","0,006642978526","86,8829824",2898,3857999,2,"4,48E-05","0,02672640198"
32965,coeducational,JJ,4,"1,1,2",<co<{(educate)}>ion>>al>,"70,1897019",370,1256048,2,"1,51E-05","0,002935269581",75,13,98950,"72,96620776",1599,6530204,3,"9,03E-06","0,009114784489","67,13286713",1431,4704731,2,"9,14E-06","0,006642978526"
33002,coherently,RB,4,"1,1,2",{<co<(_here)}>ant>>ly>,"52,03252033",370,1256048,2,"1,51E-05","0,002935269581","66,66666667",16,21083,"49,4600432",464,1534593,3,"7,82E-06","0,001853854472","23,99033483",2898,3857999,2,"4,48E-05","0,02672640198"
33076,collocation,NN,4,"1,1,2",{<co<{(loc)>ate>}}>ion>,"80,48780488",370,1256048,2,"1,51E-05","0,002935269581","83,33333333",25,398354,"79,16666667",937,2569118,3,"2,65E-05","0,01050517534","81,53942428",1599,6530204,3,"9,03E-06","0,009114784489"
33077,collocations,NN,4,"1,1,2",{<co<{(loc)>ate>}}>ion>,"80,48780488",370,1256048,2,"1,51E-05","0,002935269581","83,33333333",25,398354,"79,16666667",937,2569118,3,"2,65E-05","0,01050517534","81,53942428",1599,6530204,3,"9,03E-06","0,009114784489"
33079,colloquialisms,NN,4,"1,1,2",{<co<(loqu)>al>}>ism>,"60,97560976",370,1256048,2,"1,51E-05","0,002935269581","31,81818182",23,3533,"55,73426573",1431,4704731,2,"9,14E-06","0,006642978526","45,92592593",271,218200,3,"5,50E-05","0,001853854472"
33080,colloquially,RB,4,"1,1,2",{<co<(loqu)>al>}>y>,"63,68563686",370,1256048,2,"1,51E-05","0,002935269581","40,90909091",23,3533,"60,90909091",1431,4704731,2,"9,14E-06","0,006642978526","32,3138833",2486,3870233,1,"4,99E-05","0,02981615943"
33189,commemorations,NN,4,"1,1,2",{<co<(memor)>ate>}>ion>,"52,03252033",370,1256048,2,"1,51E-05","0,002935269581",70,11,135328,"51,6025641",937,2569118,3,"2,65E-05","0,01050517534","53,25406758",1599,6530204,3,"9,03E-06","0,009114784489"
33190,commemorative,JJ,4,"1,1,2",{<co<(memor)>ate>}>ive>,"41,73441734",370,1256048,2,"1,51E-05","0,002935269581",50,11,135328,"37,92735043",937,2569118,3,"2,65E-05","0,01050517534","27,80656304",580,1037354,3,"1,74E-05","0,002780781709"
33195,commensurably,RB,4,"1,1,2",{<co<(mensur)>able>}>y>,"95,93495935",370,1256048,2,"1,51E-05","0,002935269581",100,6,2016,"93,22617681",872,1227992,4,"3,18E-05","0,006025027035","81,08651911",2486,3870233,1,"4,99E-05","0,02981615943"
33215,commissionaire,NN,4,"1,1,2",{<co<(miss)>ion>}>aire>,"85,09485095",370,1256048,2,"1,51E-05","0,002935269581",90,11,136022,"87,359199",1599,6530204,3,"9,03E-06","0,009114784489",100,7,5820,4,0,0
33216,commissionaires,NN,4,"1,1,2",{<co<(miss)>ion>}>aire>,"85,09485095",370,1256048,2,"1,51E-05","0,002935269581",90,11,136022,"87,359199",1599,6530204,3,"9,03E-06","0,009114784489",100,7,5820,4,0,0
33243,commutations,NN,4,"1,1,2",{<co<(mute)}>ate>>ion>,"71,81571816",370,1256048,2,"1,51E-05","0,002935269581","69,23076923",14,9931,"72,54273504",937,2569118,3,"2,65E-05","0,01050517534","74,09261577",1599,6530204,3,"9,03E-06","0,009114784489"
33245,commutator,NN,4,"1,1,2",{<co<(mute)}>ate>>or>,"65,04065041",370,1256048,2,"1,51E-05","0,002935269581","53,84615385",14,9931,"66,98717949",937,2569118,3,"2,65E-05","0,01050517534","70,13888889",289,937614,2,"9,60E-06","0,001390390854"
33246,commutators,NN,4,"1,1,2",{<co<(mute)}>ate>>or>,"65,04065041",370,1256048,2,"1,51E-05","0,002935269581","53,84615385",14,9931,"66,98717949",937,2569118,3,"2,65E-05","0,01050517534","70,13888889",289,937614,2,"9,60E-06","0,001390390854"
33365,circumlocutions,NN,4,"1,1,2",{<circum<(loc)>ute>}>ion>,"57,89473684",20,26013,6,"7,69E-05","0,0003089757454","79,16666667",25,398354,0,2,50,3,"0,02","0,0001544878727","76,03254068",1599,6530204,3,"9,03E-06","0,009114784489"
33366,circumlocutory,JJ,4,"1,1,2",{<circum<(loc)>ute>}>ory>,100,20,26013,6,"7,69E-05","0,0003089757454","91,66666667",25,398354,100,2,50,3,"0,02","0,0001544878727","92,11267606",356,725186,3,"2,62E-05","0,002935269581"
33370,circumnavigations,NN,4,"1,1,2",<circum<{(navy)>ate>}>ion>,"84,21052632",20,26013,6,"7,69E-05","0,0003089757454",75,9,8378,"79,59401709",937,2569118,3,"2,65E-05","0,01050517534","82,04005006",1599,6530204,3,"9,03E-06","0,009114784489"
33372,circumstantially,RB,4,"1,1,2",{<circum<(stance)}>al>>ly>,"94,73684211",20,26013,6,"7,69E-05","0,0003089757454",100,4,21895,"83,21678322",1431,4704731,2,"9,14E-06","0,006642978526","60,09665171",2898,3857999,2,"4,48E-05","0,02672640198"
34285,centenarians,NN,4,"1,1,2",{<centi<(ann)>ory>>an>},90,11,3205,5,"0,0003120124805","0,0001544878727","95,45454545",23,49836,"85,35211268",356,725186,3,"2,62E-05","0,002935269581",75,5,550,2,"0,003636363636","0,0003089757454"
34286,centenarian,NN,4,"1,1,2",{<centi<(ann)>ory>>an>},90,11,3205,5,"0,0003120124805","0,0001544878727","95,45454545",23,49836,"85,35211268",356,725186,3,"2,62E-05","0,002935269581",75,5,550,2,"0,003636363636","0,0003089757454"
36081,bisexually,RB|JJ,4,"1,1,2",<bi<{(sex)}>al>>ly>,"77,5",41,20132,2,"4,97E-05","0,0001544878727","92,85714286",29,154904,"83,21678322",1431,4704731,2,"9,14E-06","0,006642978526","60,09665171",2898,3857999,2,"4,48E-05","0,02672640198"
36761,biennially,RB,4,"1,1,2",{<bi<(ann)>al>}>y>,"67,5",41,20132,2,"4,97E-05","0,0001544878727","77,27272727",23,49836,"80,55944056",1431,4704731,2,"9,14E-06","0,006642978526","50,98591549",2486,3870233,1,"4,99E-05","0,02981615943"
36780,bigamously,RB,4,"1,1,2",{<bi<(gam)>ious>}>ly>,95,41,20132,2,"4,97E-05","0,0001544878727","93,33333333",16,2996,"76,78571429",617,450833,4,"7,10E-05","0,004943611926","73,86952019",2898,3857999,2,"4,48E-05","0,02672640198"
37239,autonomously,RB,4,"1,1,2",{<auto<(nomin)>ious>}>ly>,"76,47058824",18,20321,4,0,0,"58,33333333",37,34420,"41,07142857",617,450833,4,"7,10E-05","0,004943611926","37,62512944",2898,3857999,2,"4,48E-05","0,02672640198"
37249,availably,RB,4,"1,1,2",{<a<(vail)}>able>>y>,"87,01298701",309,1336429,1,"1,72E-05","0,003553221072","88,88888889",10,364349,"77,72675086",872,1227992,4,"3,18E-05","0,006025027035","57,90744467",2486,3870233,1,"4,99E-05","0,02981615943"
37280,avocations,NN,4,"1,1,2",{<a<(voc)>ate>}>ion>,"60,71428571",309,1336429,1,"1,72E-05","0,003553221072","59,09090909",23,38814,"63,24786325",937,2569118,3,"2,65E-05","0,01050517534","65,08135169",1599,6530204,3,"9,03E-06","0,009114784489"
37713,asexuality,NN,4,"1,1,2",<a<{(sex)}>al>>ity>,"85,71428571",309,1336429,1,"1,72E-05","0,003553221072","96,42857143",29,154904,"83,77622378",1431,4704731,2,"9,14E-06","0,006642978526","82,03799655",580,1647588,3,"1,76E-05","0,004480148308"
37714,asexually,RB,4,"1,1,2",<a<{(sex)}>al>>y>,"80,84415584",309,1336429,1,"1,72E-05","0,003553221072","85,71428571",29,154904,"78,67132867",1431,4704731,2,"9,14E-06","0,006642978526","48,04828974",2486,3870233,1,"4,99E-05","0,02981615943"
37883,atonality,NN,4,"1,1,2",<a<{(tone)}>al>>ity>,"83,44155844",309,1336429,1,"1,72E-05","0,003553221072","76,19047619",22,25199,"80,55944056",1431,4704731,2,"9,14E-06","0,006642978526","77,54749568",580,1647588,3,"1,76E-05","0,004480148308"
37899,attenuation,NN,4,"1,1,2",{<a<(tenu)>ate>}>ion>,"43,18181818",309,1336429,1,"1,72E-05","0,003553221072","33,33333333",4,984,"45,2991453",937,2569118,3,"2,65E-05","0,01050517534","48,31038798",1599,6530204,3,"9,03E-06","0,009114784489"
37926,attributively,RB,4,"1,1,2",{<a<(tribute)}>ive>>ly>,"92,53246753",309,1336429,1,"1,72E-05","0,003553221072","94,73684211",20,191395,"91,36442142",580,1037354,3,"1,74E-05","0,002780781709","76,97618226",2898,3857999,2,"4,48E-05","0,02672640198"
37928,atypically,RB,4,"1,1,2",<a<{(typo)}>al>>ly>,"82,79220779",309,1336429,1,"1,72E-05","0,003553221072","85,71428571",36,282037,"80,13986014",1431,4704731,2,"9,14E-06","0,006642978526","55,36762168",2898,3857999,2,"4,48E-05","0,02672640198"
38009,autocratically,RB,4,"1,1,2",{<auto<(crat)}>ic>>ly>,"88,23529412",18,20321,4,0,0,95,21,35528,"80,55281343",1014,1472797,2,"2,78E-05","0,006334002781","65,44701415",2898,3857999,2,"4,48E-05","0,02672640198"
38010,autoeroticism,NN,4,"1,1,2",<auto<{(eros)>ic>}>ism>,"88,23529412",18,20321,4,0,0,100,6,8182,"80,55281343",1014,1472797,2,"2,78E-05","0,006334002781","88,88888889",271,218200,3,"5,50E-05","0,001853854472"
38065,antibiotically,RB,4,"1,1,2",<anti<{(bio)>ic>}>ly>,"83,78378378",38,9922,4,"0,0001007861318","0,0001544878727",100,30,41459,"94,37314906",1014,1472797,2,"2,78E-05","0,006334002781","86,8829824",2898,3857999,2,"4,48E-05","0,02672640198"
38066,anticlericalism,NN,4,"1,1,2",<anti<{(cleric)}>al>>ism>,"75,67567568",38,9922,4,"0,0001007861318","0,0001544878727",100,4,2117,"91,53846154",1431,4704731,2,"9,14E-06","0,006642978526","91,85185185",271,218200,3,"5,50E-05","0,001853854472"
38080,ANTIHISTORICAL,JJ|NN,4,"1,1,2",<anti<{(history)>ic>}>al>,"83,78378378",38,9922,4,"0,0001007861318","0,0001544878727",100,13,124154,"94,37314906",1014,1472797,2,"2,78E-05","0,006334002781","96,08391608",1431,4704731,2,"9,14E-06","0,006642978526"
38091,antipathetically,RB,4,"1,1,2",{<anti<(patho)>ic>}>ly>,"83,78378378",38,9922,4,"0,0001007861318","0,0001544878727","87,5",49,81153,"94,37314906",1014,1472797,2,"2,78E-05","0,006334002781","86,8829824",2898,3857999,2,"4,48E-05","0,02672640198"
38109,antithetical,JJ,4,"1,1,2",{<anti<(thet)>ic>}>al>,"21,62162162",38,9922,4,"0,0001007861318","0,0001544878727","30,76923077",14,4465,"39,58538993",1014,1472797,2,"2,78E-05","0,006334002781","49,16083916",1431,4704731,2,"9,14E-06","0,006642978526"
38110,antithetically,RB,4,"1,1,2",{<anti<(thet)>ic>}>ly>,"83,78378378",38,9922,4,"0,0001007861318","0,0001544878727","92,30769231",14,4465,"94,37314906",1014,1472797,2,"2,78E-05","0,006334002781","86,8829824",2898,3857999,2,"4,48E-05","0,02672640198"
38209,appendices,NN,4,"1,1,2",{<a<(pend)>ic>>sis>},"30,51948052",309,1336429,1,"1,72E-05","0,003553221072","48,48484848",34,169032,"22,50740375",1014,1472797,2,"2,78E-05","0,006334002781","34,21052632",39,63372,3,"1,58E-05","0,0001544878727"
38445,affectations,NN,4,"1,1,2",{<a<(fect)}>ate>>ion>,"58,11688312",309,1336429,1,"1,72E-05","0,003553221072","56,89655172",59,315367,"61,21794872",937,2569118,3,"2,65E-05","0,01050517534","63,07884856",1599,6530204,3,"9,03E-06","0,009114784489"
38508,agglomerations,NN,4,"1,1,2",{<a<(glomer)>ate>}>ion>,"68,18181818",309,1336429,1,"1,72E-05","0,003553221072","66,66666667",4,886,"69,44444444",937,2569118,3,"2,65E-05","0,01050517534","70,71339174",1599,6530204,3,"9,03E-06","0,009114784489"
38514,agglutinative,JJ,4,"1,1,2",{<a<(glutin)>ate>}>ive>,"84,41558442",309,1336429,1,"1,72E-05","0,003553221072","33,33333333",4,59,"84,50854701",937,2569118,3,"2,65E-05","0,01050517534","79,62003454",580,1037354,3,"1,74E-05","0,002780781709"
38516,aggrandizement,NN,4,"1,1,2",{<a<(grand)>ize>}>ment>,"62,33766234",309,1336429,1,"1,72E-05","0,003553221072","60,86956522",24,38774,"48,01864802",430,443161,3,"0,0001489300728","0,0101961996","61,32404181",288,1423689,4,"1,26E-05","0,002780781709"
38538,agnosticism,NN,4,"1,1,2",{<a<(gnose)>ic>}>ism>,"51,94805195",309,1336429,1,"1,72E-05","0,003553221072","41,66666667",13,15586,"40,96742349",1014,1472797,2,"2,78E-05","0,006334002781","38,88888889",271,218200,3,"5,50E-05","0,001853854472"
38771,annotations,NN,4,"1,1,2",{<a<(note)>ate>}>ion>,"26,62337662",309,1336429,1,"1,72E-05","0,003553221072",55,21,248066,"28,0982906",937,2569118,3,"2,65E-05","0,01050517534","31,22653317",1599,6530204,3,"9,03E-06","0,009114784489"
38792,anonymously,RB,4,"1,1,2",{<a<(nym)>ious>}>ly>,"20,12987013",309,1336429,1,"1,72E-05","0,003553221072","15,38461538",14,72688,"4,058441558",617,450833,4,"7,10E-05","0,004943611926","8,146358302",2898,3857999,2,"4,48E-05","0,02672640198"
40366,uproariously,RB,4,"1,1,2",<up<{(roar)}>ious>>ly>,"75,51020408",50,208046,2,"4,81E-06","0,0001544878727","66,66666667",4,3743,"46,1038961",617,450833,4,"7,10E-05","0,004943611926","43,4932689",2898,3857999,2,"4,48E-05","0,02672640198"
40464,utopian,JJ|NN,4,"1,1,2",{<u<(top)>ia>}>n>,50,3,2215,1,0,0,"17,39130435",24,128587,"28,88888889",46,69613,2,0,0,"33,55704698",150,714837,1,"1,12E-05","0,001235902982"
40466,utopians,NN,4,"1,1,2",{<u<(top)>ia>}>n>,50,3,2215,1,0,0,"17,39130435",24,128587,"28,88888889",46,69613,2,0,0,"33,55704698",150,714837,1,"1,12E-05","0,001235902982"
40781,unluckily,RB,4,"1,1,2",<un<{(luck)}>y>>ly>,"59,22208281",798,538545,2,"7,24E-05","0,006025027035","77,77777778",10,83835,"39,39637827",2486,3870233,1,"4,99E-05","0,02981615943","42,83741802",2898,3857999,2,"4,48E-05","0,02672640198"
40787,unmanageably,RB,4,"1,1,2",<un<{(manage)}>able>>y>,"79,42283563",798,538545,2,"7,24E-05","0,006025027035","90,90909091",12,201808,"77,72675086",872,1227992,4,"3,18E-05","0,006025027035","57,90744467",2486,3870233,1,"4,99E-05","0,02981615943"
40799,unmethodical,JJ,4,"1,1,2",<un<{(method)}>ic>>al>,"81,80677541",798,538545,2,"7,24E-05","0,006025027035",100,9,92974,"81,93484699",1014,1472797,2,"2,78E-05","0,006334002781","87,13286713",1431,4704731,2,"9,14E-06","0,006642978526"
40813,unnaturally,RB,4,"1,1,2",<un<{(nature)>al>}>ly>,"43,03638645",798,538545,2,"7,24E-05","0,006025027035","52,38095238",22,119108,"56,01398601",1431,4704731,2,"9,14E-06","0,006642978526","30,16914049",2898,3857999,2,"4,48E-05","0,02672640198"
40814,unnaturalness,NN,4,"1,1,2",<un<{(nature)>al>}>ness>,"76,41154329",798,538545,2,"7,24E-05","0,006025027035","95,23809524",22,119108,"83,77622378",1431,4704731,2,"9,14E-06","0,006642978526","45,81320451",1243,181553,4,"0,0005838515475","0,01637571451"
40815,unnecessarily,RB,4,"1,1,2",<un<{(necess)>ory>}>ly>,"9,535759097",798,538545,2,"7,24E-05","0,006025027035","57,14285714",8,107363,"20,84507042",356,725186,3,"2,62E-05","0,002935269581","10,87331722",2898,3857999,2,"4,48E-05","0,02672640198"
40829,unofficially,RB,4,"1,1,2",<un<{(office)>al>}>ly>,"27,72898369",798,538545,2,"7,24E-05","0,006025027035",75,9,209542,"44,47552448",1431,4704731,2,"9,14E-06","0,006642978526","21,43596824",2898,3857999,2,"4,48E-05","0,02672640198"
40839,unpatriotic,JJ,4,"1,1,2",<un<{(pater)>ot>}>ic>,"57,21455458",798,538545,2,"7,24E-05","0,006025027035","61,53846154",27,10676,"85,71428571",8,7815,2,0,0,"61,994077",1014,1472797,2,"2,78E-05","0,006334002781"
40844,unpicturesque,JJ,4,"1,1,2",<un<{(picto)>ure>}>esque>,"92,84818068",798,538545,2,"7,24E-05","0,006025027035","77,77777778",10,88886,"97,93814433",98,541479,3,"3,69E-06","0,0003089757454","83,33333333",7,430,5,"0,002325581395","0,0001544878727"
40847,unpleasantly,RB,4,"1,1,2",<un<{(please)>ant>}>ly>,"46,67503137",798,538545,2,"7,24E-05","0,006025027035","62,5",17,627103,"60,25917927",464,1534593,3,"7,82E-06","0,001853854472","32,65447014",2898,3857999,2,"4,48E-05","0,02672640198"
40848,unpleasantness,NN,4,"1,1,2",<un<{(please)>ant>}>ness>,"33,50062735",798,538545,2,"7,24E-05","0,006025027035",50,17,627103,"50,75593952",464,1534593,3,"7,82E-06","0,001853854472","8,776167472",1243,181553,4,"0,0005838515475","0,01637571451"
40868,unprofessional,JJ,4,"1,1,2",<un<{(profess)>ion>}>al>,"20,07528231",798,538545,2,"7,24E-05","0,006025027035","54,54545455",12,104442,"42,55319149",1599,6530204,3,"9,03E-06","0,009114784489","37,06293706",1431,4704731,2,"9,14E-06","0,006642978526"
40884,unquestionably,RB,4,"1,1,2",<un<{(question)}>able>>y>,"21,95734003",798,538545,2,"7,24E-05","0,006025027035",30,11,345509,"21,69919633",872,1227992,4,"3,18E-05","0,006025027035","17,10261569",2486,3870233,1,"4,99E-05","0,02981615943"
40888,unrealistic,JJ,4,"1,1,2",<un<{(real)}>ist>>ic>,"6,900878294",798,538545,2,"7,24E-05","0,006025027035","33,33333333",16,660297,"9,978308026",462,382916,3,"6,27E-05","0,003707708945","12,04343534",1014,1472797,2,"2,78E-05","0,006334002781"
40892,unreasonably,RB,4,"1,1,2",<un<{(reason)}>able>>y>,"27,47804266",798,538545,2,"7,24E-05","0,006025027035","44,44444444",10,246334,"27,32491389",872,1227992,4,"3,18E-05","0,006025027035","20,0804829",2486,3870233,1,"4,99E-05","0,02981615943"
40907,unreliability,NN,4,"1,1,2",<un<{(rely)}>able>>ity>,"41,02885822",798,538545,2,"7,24E-05","0,006025027035",100,8,46378,"40,64293915",872,1227992,4,"3,18E-05","0,006025027035","52,50431779",580,1647588,3,"1,76E-05","0,004480148308"
40941,unscientific,JJ,4,"1,1,2",<un<{(sci)>ant>>ic>},"20,32622334",798,538545,2,"7,24E-05","0,006025027035","58,33333333",13,204888,"37,14902808",464,1534593,3,"7,82E-06","0,001853854472","27,14708786",1014,1472797,2,"2,78E-05","0,006334002781"
40955,unselfishly,RB,4,"1,1,2",<un<{(self)}>ish>>ly>,"55,33249686",798,538545,2,"7,24E-05","0,006025027035","86,36363636",23,458870,"29,88047809",252,161977,3,"0,0001111268884","0,002780781709","40,17949603",2898,3857999,2,"4,48E-05","0,02672640198"
40956,unserviceable,JJ,4,"1,1,2",<un<{(serve)>ice>}>able>,"67,62860728",798,538545,2,"7,24E-05","0,006025027035","73,80952381",43,651056,"73,33333333",16,409276,3,"2,44E-06","0,0001544878727","65,90126292",872,1227992,4,"3,18E-05","0,006025027035"
40985,unspectacular,JJ,4,"1,1,2",<un<{(spect)>acul>>ar>},"58,09284818",798,538545,2,"7,24E-05","0,006025027035",84,26,54264,100,3,6230,4,0,0,"65,625",129,533962,2,"7,49E-06","0,0006179514908"
41003,unsuccessfully,RB,4,"1,1,2",<un<{(success)}>ful>>ly>,"15,93475533",798,538545,2,"7,24E-05","0,006025027035",100,5,90090,"17,25146199",343,429561,3,"5,82E-05","0,003862196818","14,53227477",2898,3857999,2,"4,48E-05","0,02672640198"
41005,unsuitably,RB,4,"1,1,2",<un<{(suit)}>able>>y>,"89,96235885",798,538545,2,"7,24E-05","0,006025027035","93,33333333",16,52583,"88,97818599",872,1227992,4,"3,18E-05","0,006025027035","73,64185111",2486,3870233,1,"4,99E-05","0,02981615943"
41048,unutterably,RB,4,"1,1,2",<un<{(utter)}>able>>y>,"62,86072773",798,538545,2,"7,24E-05","0,006025027035","42,85714286",8,11435,"60,96440873",872,1227992,4,"3,18E-05","0,006025027035","42,53521127",2486,3870233,1,"4,99E-05","0,02981615943"
41235,undervaluation,NN,4,"1,1,2",<under<{(value)}>ate>>ion>,"91,20879121",92,78888,5,"5,07E-05","0,0006179514908",100,17,171463,"89,1025641",937,2569118,3,"2,65E-05","0,01050517534","91,42678348",1599,6530204,3,"9,03E-06","0,009114784489"
41260,undifferentiated,JJ,4,"1,1,2",<un<{(differ)}>ant>>ate>,"45,67126725",798,538545,2,"7,24E-05","0,006025027035","81,81818182",12,354248,"60,04319654",464,1534593,3,"7,82E-06","0,001853854472","63,14102564",937,2569118,3,"2,65E-05","0,01050517534"
41297,uneasily,RB,4,"1,1,2",<un<{(ease)}>y>>ly>,"49,93726474",798,538545,2,"7,24E-05","0,006025027035","78,57142857",15,213336,"33,15895372",2486,3870233,1,"4,99E-05","0,02981615943","35,2433552",2898,3857999,2,"4,48E-05","0,02672640198"
41298,uneasiness,NN,4,"1,1,2",<un<{(ease)}>y>>ness>,"45,16938519",798,538545,2,"7,24E-05","0,006025027035","57,14285714",15,213336,"30,26156942",2486,3870233,1,"4,99E-05","0,02981615943","12,88244767",1243,181553,4,"0,0005838515475","0,01637571451"
41302,uneconomical,JJ,4,"1,1,2",<un<{(econom)>ic>}>al>,"49,05897114",798,538545,2,"7,24E-05","0,006025027035",70,11,84011,"53,99802567",1014,1472797,2,"2,78E-05","0,006334002781","61,95804196",1431,4704731,2,"9,14E-06","0,006642978526"
41307,unemotional,JJ,4,"1,1,2",<un<{(emote)}>ion>>al>,"48,55708908",798,538545,2,"7,24E-05","0,006025027035","63,63636364",12,26341,"67,77221527",1599,6530204,3,"9,03E-06","0,009114784489","61,46853147",1431,4704731,2,"9,14E-06","0,006642978526"
41312,unenthusiastic,JJ,4,"1,1,2",<un<{(enthuse)>iast>}>ic>,"60,72772898",798,538545,2,"7,24E-05","0,006025027035",100,6,10422,100,4,7411,4,0,0,"65,44916091",1014,1472797,2,"2,78E-05","0,006334002781"
41368,unfortunately,RB,4,"1,1,2",<un<{(fortune)}>ate>>ly>,0,798,538545,2,"7,24E-05","0,006025027035",0,6,79783,"1,175213675",937,2569118,3,"2,65E-05","0,01050517534","0,4832585433",2898,3857999,2,"4,48E-05","0,02672640198"
41400,unharmonious,JJ,4,"1,1,2",<un<{(harmon)>y>}>ious>,"92,84818068",798,538545,2,"7,24E-05","0,006025027035",80,16,12033,"81,08651911",2486,3870233,1,"4,99E-05","0,02981615943","87,98701299",617,450833,4,"7,10E-05","0,004943611926"
41407,unhesitatingly,RB,4,"1,1,2",<un<{(hesit)>ate>}>ly>,"61,98243413",798,538545,2,"7,24E-05","0,006025027035","62,5",9,9677,"76,06837607",937,2569118,3,"2,65E-05","0,01050517534","45,3917846",2898,3857999,2,"4,48E-05","0,02672640198"
41419,unidirectional,JJ,4,"1,1,2",<uni<{(direct)}>ion>>al>,80,16,324253,3,0,0,"84,21052632",20,349572,"59,19899875",1599,6530204,3,"9,03E-06","0,009114784489","52,58741259",1431,4704731,2,"9,14E-06","0,006642978526"
41433,unimpeachably,RB,4,"1,1,2",<un<{(impeach)}>able>>y>,"85,94730238",798,538545,2,"7,24E-05","0,006025027035",100,5,1309,"84,27095293",872,1227992,4,"3,18E-05","0,006025027035","66,0362173",2486,3870233,1,"4,99E-05","0,02981615943"
41480,universality,NN,4,"1,1,2",{<uni<(verse)}>al>>ity>,"73,33333333",16,324253,3,0,0,"53,57142857",29,375470,"44,26573427",1431,4704731,2,"9,14E-06","0,006642978526","41,62348877",580,1647588,3,"1,76E-05","0,004480148308"
41481,universalize,VB,4,"1,1,2",{<uni<(verse)}>al>>ize>,"86,66666667",16,324253,3,0,0,"78,57142857",29,375470,"83,77622378",1431,4704731,2,"9,14E-06","0,006642978526","79,25407925",430,443161,3,"0,0001489300728","0,0101961996"
41482,universally,RB,4,"1,1,2",{<uni<(verse)}>al>>ly>,"33,33333333",16,324253,3,0,0,"21,42857143",29,375470,"17,41258741",1431,4704731,2,"9,14E-06","0,006642978526","7,801173628",2898,3857999,2,"4,48E-05","0,02672640198"
41489,unjustifiable,JJ,4,"1,1,2",<un<{(just)}>ify>>able>,"43,16185696",798,538545,2,"7,24E-05","0,006025027035","71,42857143",22,1112386,"57,89473684",153,351545,3,"3,98E-05","0,002162830218","42,70952928",872,1227992,4,"3,18E-05","0,006025027035"
41683,ultrasonically,RB,4,"1,1,2",<ultra<{(sono)>ic>}>ly>,60,6,1805,5,0,0,"93,33333333",46,140201,"80,55281343",1014,1472797,2,"2,78E-05","0,006334002781","65,44701415",2898,3857999,2,"4,48E-05","0,02672640198"
41702,unaccountably,RB,4,"1,1,2",<un<{(account)}>able>>y>,"56,71267252",798,538545,2,"7,24E-05","0,006025027035","85,71428571",8,103350,"54,07577497",872,1227992,4,"3,18E-05","0,006025027035","37,78672032",2486,3870233,1,"4,99E-05","0,02981615943"
41718,unalterably,RB,4,"1,1,2",<un<{(alter)}>able>>y>,"66,87578419",798,538545,2,"7,24E-05","0,006025027035",75,5,19594,"64,86796785",872,1227992,4,"3,18E-05","0,006025027035","45,51307847",2486,3870233,1,"4,99E-05","0,02981615943"
41729,unappeasably,RB,4,"1,1,2",<un<{(appease)}>able>>y>,"92,84818068",798,538545,2,"7,24E-05","0,006025027035",100,4,1155,"93,22617681",872,1227992,4,"3,18E-05","0,006025027035","81,08651911",2486,3870233,1,"4,99E-05","0,02981615943"
41751,unavoidably,RB,4,"1,1,2",<un<{(avoid)}>able>>y>,"43,53826851",798,538545,2,"7,24E-05","0,006025027035",100,5,59900,"43,05396096",872,1227992,4,"3,18E-05","0,006025027035","28,65191147",2486,3870233,1,"4,99E-05","0,02981615943"
41758,unbearably,RB,4,"1,1,2",<un<{(bear)}>able>>y>,"39,02132999",798,538545,2,"7,24E-05","0,006025027035","36,84210526",20,47580,"39,15040184",872,1227992,4,"3,18E-05","0,006025027035","25,87525151",2486,3870233,1,"4,99E-05","0,02981615943"
41763,unbelievably,RB,4,"1,1,2",<un<{(believe)}>able>>y>,"8,657465496",798,538545,2,"7,24E-05","0,006025027035","27,27272727",12,243960,"10,21814007",872,1227992,4,"3,18E-05","0,006025027035","8,812877264",2486,3870233,1,"4,99E-05","0,02981615943"
