ELP_ItemID,Word,POS,Nmorph,PRS_signature,MorphoLexSegm,PREF1_PFMF,PREF1_FamSize,PREF1_Freq_HAL,PREF1_length,PREF1_P,PREF1_P*,ROOT1_PFMF,ROOT1_FamSize,ROOT1_Freq_HAL
37354,backbit,NN|VB,2,"1,1,0",<back<{(bit)},"93,75",17,6410,4,0,0,"62,5",9,184992
37356,backbite,VB,2,"1,1,0",<back<{(bite)},50,17,6410,4,0,0,"66,66666667",7,14046
37359,backbites,VB,2,"1,1,0",<back<{(bite)},50,17,6410,4,0,0,"66,66666667",7,14046
37360,backbiting,VB|NN|JJ,2,"1,1,0",<back<{(bite)},50,17,6410,4,0,0,"66,66666667",7,14046
37365,backchat,NN,2,"1,1,0",<back<{(chat)},"56,25",17,6410,4,0,0,"66,66666667",7,14950
37368,backcomb,VB,2,"1,1,0",<back<{(comb)},"87,5",17,6410,4,0,0,"87,5",9,3422
37369,backcombed,VB|JJ,2,"1,1,0",<back<{(comb)},"87,5",17,6410,4,0,0,"87,5",9,3422
37370,backcombing,VB|NN|JJ,2,"1,1,0",<back<{(comb)},"87,5",17,6410,4,0,0,"87,5",9,3422
37371,backcombs,VB,2,"1,1,0",<back<{(comb)},"87,5",17,6410,4,0,0,"87,5",9,3422
37372,backdate,VB,2,"1,1,0",<back<{(date)},"43,75",17,6410,4,0,0,60,11,273281
37373,backdated,VB|JJ,2,"1,1,0",<back<{(date)},"43,75",17,6410,4,0,0,60,11,273281
37374,backdates,VB,2,"1,1,0",<back<{(date)},"43,75",17,6410,4,0,0,60,11,273281
37375,backdating,VB|NN|JJ,2,"1,1,0",<back<{(date)},"43,75",17,6410,4,0,0,60,11,273281
37378,backfired,VB,2,"1,1,0",<back<{(fire)},0,17,6410,4,0,0,"6,12244898",50,118119
37379,backfires,VB,2,"1,1,0",<back<{(fire)},0,17,6410,4,0,0,"6,12244898",50,118119
37380,backfiring,VB|NN|JJ,2,"1,1,0",<back<{(fire)},0,17,6410,4,0,0,"6,12244898",50,118119
37395,backslid,VB|JJ,2,"1,1,0",<back<{(slid)},"62,5",17,6410,4,0,0,100,2,5002
37398,backslides,VB|NN,2,"1,1,0",<back<{(slide)},"31,25",17,6410,4,0,0,"66,66666667",4,18036
37399,backsliding,VB|NN,2,"1,1,0",<back<{(slide)},"31,25",17,6410,4,0,0,"66,66666667",4,18036
37408,backtracked,VB|JJ,2,"1,1,0",<back<{(track)},"18,75",17,6410,4,0,0,"33,33333333",10,84419
37409,backtracking,NN|VB,2,"1,1,0",<back<{(track)},"18,75",17,6410,4,0,0,"33,33333333",10,84419
37410,backtracks,VB,2,"1,1,0",<back<{(track)},"18,75",17,6410,4,0,0,"33,33333333",10,84419
37702,ascents,NN,2,"1,1,0",{<a<(scent)},"28,24675325",309,1336429,1,"1,72E-05","0,003553221072","66,66666667",4,11283
37703,ascertaining,VB|NN,2,"1,1,0",{<a<(certain)},"25,32467532",309,1336429,1,"1,72E-05","0,003553221072","62,5",9,164499
37704,ascertains,VB,2,"1,1,0",{<a<(certain)},"25,32467532",309,1336429,1,"1,72E-05","0,003553221072","62,5",9,164499
37740,asperse,VB,2,"1,1,0",{<a<(sperse)},"93,83116883",309,1336429,1,"1,72E-05","0,003553221072","83,33333333",7,2994
37741,aspersed,VB,2,"1,1,0",{<a<(sperse)},"93,83116883",309,1336429,1,"1,72E-05","0,003553221072","83,33333333",7,2994
37742,asperses,VB,2,"1,1,0",{<a<(sperse)},"93,83116883",309,1336429,1,"1,72E-05","0,003553221072","83,33333333",7,2994
37743,aspersing,VB,2,"1,1,0",{<a<(sperse)},"93,83116883",309,1336429,1,"1,72E-05","0,003553221072","83,33333333",7,2994
37778,assembles,VB,2,"1,1,0",{<a<(semble)},"9,74025974",309,1336429,1,"1,72E-05","0,003553221072","9,090909091",12,35948
37807,assorting,VB|NN|JJ,2,"1,1,0",{<a<(sort)},"17,85714286",309,1336429,1,"1,72E-05","0,003553221072","33,33333333",4,102550
37809,assorts,VB,2,"1,1,0",{<a<(sort)},"17,85714286",309,1336429,1,"1,72E-05","0,003553221072","33,33333333",4,102550
38004,autobahns,NN,2,"1,1,0",{<auto<(bahn)},"47,05882353",18,20321,4,0,0,0,1,272
38014,autographed,VB,2,"1,1,0",{<auto<(graph)},0,18,20321,4,0,0,"6,956521739",116,198105
38033,antechambers,NN,2,"1,1,0",<ante<{(chamber)},50,7,185,4,"0,005405405405","0,0001544878727","66,66666667",4,11184
38035,antedated,VB|JJ,2,"1,1,0",<ante<{(date)},"16,66666667",7,185,4,"0,005405405405","0,0001544878727",70,11,273281
38036,antedates,VB,2,"1,1,0",<ante<{(date)},"16,66666667",7,185,4,"0,005405405405","0,0001544878727",70,11,273281
38037,antedating,VB|NN,2,"1,1,0",<ante<{(date)},"16,66666667",7,185,4,"0,005405405405","0,0001544878727",70,11,273281
38038,antediluvian,JJ,2,"1,1,0",<ante<{(diluvian)},0,7,185,4,"0,005405405405","0,0001544878727",0,1,67
38042,antenatal,JJ,2,"1,1,0",<ante<{(natal)},"66,66666667",7,185,4,"0,005405405405","0,0001544878727",100,5,7933
38044,antenuptial,JJ,2,"1,1,0",<ante<{(nuptial)},100,7,185,4,"0,005405405405","0,0001544878727",100,2,62
38047,anterooms,NN,2,"1,1,0",<ante<{(room)},"33,33333333",7,185,4,"0,005405405405","0,0001544878727","54,54545455",45,125676
38067,anticlimaxes,NN,2,"1,1,0",<anti<{(climax)},"45,94594595",38,9922,4,"0,0001007861318","0,0001544878727",100,2,3000
38070,anticyclone,NN,2,"1,1,0",<anti<{(cyclone)},"54,05405405",38,9922,4,"0,0001007861318","0,0001544878727",100,3,3722
38071,anticyclones,NN,2,"1,1,0",<anti<{(cyclone)},"54,05405405",38,9922,4,"0,0001007861318","0,0001544878727",100,3,3722
38073,antigen,NN,2,"1,1,0",{<anti<(gen)},"5,405405405",38,9922,4,"0,0001007861318","0,0001544878727","26,47058824",35,84143
38074,antigens,NN,2,"1,1,0",{<anti<(gen)},"5,405405405",38,9922,4,"0,0001007861318","0,0001544878727","26,47058824",35,84143
38078,antiheroes,NN,2,"1,1,0",<anti<{(hero)},"40,54054054",38,9922,4,"0,0001007861318","0,0001544878727","83,33333333",7,27227
38079,antihistamines,NN,2,"1,1,0",{<anti<(histamine)},"18,91891892",38,9922,4,"0,0001007861318","0,0001544878727",0,1,265
38081,antiknock,NN,2,"1,1,0",<anti<{(knock)},"51,35135135",38,9922,4,"0,0001007861318","0,0001544878727","66,66666667",7,15563
38083,antilogarithm,NN,2,"1,1,0",<anti<{(logarithm)},"83,78378378",38,9922,4,"0,0001007861318","0,0001544878727",100,4,761
38084,antilogarithms,NN,2,"1,1,0",<anti<{(logarithm)},"83,78378378",38,9922,4,"0,0001007861318","0,0001544878727",100,4,761
38086,antimacassar,NN,2,"1,1,0",<anti<{(macassar)},"75,67567568",38,9922,4,"0,0001007861318","0,0001544878727",100,2,6
38087,antimacassars,NN,2,"1,1,0",<anti<{(macassar)},"75,67567568",38,9922,4,"0,0001007861318","0,0001544878727",100,2,6
38105,antiseptics,NN,2,"1,1,0",<anti<{(septic)},"27,02702703",38,9922,4,"0,0001007861318","0,0001544878727",25,5,733
38117,antonyms,NN,2,"1,1,0",{<ant<(nym)},0,1,90,3,0,0,"76,92307692",14,72688
38210,appending,VB|NN|JJ,2,"1,1,0",{<a<(pend)},"12,33766234",309,1336429,1,"1,72E-05","0,003553221072","21,21212121",34,169032
38211,appends,VB,2,"1,1,0",{<a<(pend)},"12,33766234",309,1336429,1,"1,72E-05","0,003553221072","21,21212121",34,169032
38224,apportioning,VB|NN|JJ,2,"1,1,0",<a<{(portion)},50,309,1336429,1,"1,72E-05","0,003553221072","57,14285714",15,33674
38225,apportions,NN|VB,2,"1,1,0",<a<{(portion)},50,309,1336429,1,"1,72E-05","0,003553221072","57,14285714",15,33674
38235,apprehending,VB|NN,2,"1,1,0",{<a<(prehend)},"36,03896104",309,1336429,1,"1,72E-05","0,003553221072","28,57142857",22,23628
38236,apprehends,VB,2,"1,1,0",{<a<(prehend)},"36,03896104",309,1336429,1,"1,72E-05","0,003553221072","28,57142857",22,23628
38461,afforest,VB,2,"1,1,0",<a<{(forest)},"96,42857143",309,1336429,1,"1,72E-05","0,003553221072","71,42857143",15,22985
38463,afforested,VB|JJ,2,"1,1,0",<a<{(forest)},"96,42857143",309,1336429,1,"1,72E-05","0,003553221072","71,42857143",15,22985
38464,afforesting,VB|NN|JJ,2,"1,1,0",<a<{(forest)},"96,42857143",309,1336429,1,"1,72E-05","0,003553221072","71,42857143",15,22985
38465,afforests,VB,2,"1,1,0",<a<{(forest)},"96,42857143",309,1336429,1,"1,72E-05","0,003553221072","71,42857143",15,22985
38473,affronts,VB,2,"1,1,0",{<a<(front)},"40,90909091",309,1336429,1,"1,72E-05","0,003553221072",50,17,97955
38488,afterdamp,NN,2,"1,1,0",<after<{(damp)},100,11,14290,5,0,0,"87,5",9,5464
38492,aftershaves,NN,2,"1,1,0",<after<{(shave)},90,11,14290,5,0,0,80,6,6063
38493,aftertastes,NN,2,"1,1,0",<after<{(taste)},50,11,14290,5,0,0,"41,17647059",18,35204
38494,afterthoughts,NN,2,"1,1,0",<after<{(thought)},30,11,14290,5,0,0,"36,36363636",12,209785
38529,aggrieves,VB,2,"1,1,0",{<a<(grieve)},"56,81818182",309,1336429,1,"1,72E-05","0,003553221072",60,6,2889
38530,aggrieving,VB|NN|JJ,2,"1,1,0",{<a<(grieve)},"56,81818182",309,1336429,1,"1,72E-05","0,003553221072",60,6,2889
38740,ANIONS,NN,2,"1,1,0",<a<{(ion)},"64,93506494",309,1336429,1,"1,72E-05","0,003553221072",75,5,5276
38777,annulled,VB,2,"1,1,0",{<a<(null)},"49,02597403",309,1336429,1,"1,72E-05","0,003553221072","33,33333333",7,16924
38778,annulling,VB|NN|JJ,2,"1,1,0",{<a<(null)},"49,02597403",309,1336429,1,"1,72E-05","0,003553221072","33,33333333",7,16924
38780,annuls,VB,2,"1,1,0",{<a<(null)},"49,02597403",309,1336429,1,"1,72E-05","0,003553221072","33,33333333",7,16924
40362,uprisings,NN,2,"1,1,0",<up<{(rise)},"18,36734694",50,208046,2,"4,81E-06","0,0001544878727",75,5,40013
40363,upriver,JJ|RB,2,"1,1,0",<up<{(river)},"75,51020408",50,208046,2,"4,81E-06","0,0001544878727","83,33333333",7,34247
40364,uproar,NN,2,"1,1,0",<up<{(roar)},"36,73469388",50,208046,2,"4,81E-06","0,0001544878727","33,33333333",4,3743
40367,uproot,VB,2,"1,1,0",<up<{(root)},"46,93877551",50,208046,2,"4,81E-06","0,0001544878727","28,57142857",8,42741
40368,uprooted,VB|JJ,2,"1,1,0",<up<{(root)},"46,93877551",50,208046,2,"4,81E-06","0,0001544878727","28,57142857",8,42741
40370,upset,VB|JJ,2,"1,1,0",<up<{(set)},"4,081632653",50,208046,2,"4,81E-06","0,0001544878727","8,695652174",24,474416
40371,upsets,VB,2,"1,1,0",<up<{(set)},"4,081632653",50,208046,2,"4,81E-06","0,0001544878727","8,695652174",24,474416
40372,upsetting,VB|JJ,2,"1,1,0",<up<{(set)},"4,081632653",50,208046,2,"4,81E-06","0,0001544878727","8,695652174",24,474416
40373,upshot,NN,2,"1,1,0",<up<{(shot)},"44,89795918",50,208046,2,"4,81E-06","0,0001544878727",50,13,69980
40374,upside,RB|NN,2,"1,1,0",<up<{(side)},"8,163265306",50,208046,2,"4,81E-06","0,0001544878727","7,01754386",58,343426
40375,upstage,VB|RB,2,"1,1,0",<up<{(stage)},"63,26530612",50,208046,2,"4,81E-06","0,0001544878727","36,36363636",12,41650
40376,upstairs,NN,2,"1,1,0",<up<{(stair)},"10,20408163",50,208046,2,"4,81E-06","0,0001544878727","16,66666667",7,12889
40377,upstanding,JJ|VB|NN,2,"1,1,0",<up<{(stand)},"53,06122449",50,208046,2,"4,81E-06","0,0001544878727","30,76923077",27,111818
40378,upstart,NN,2,"1,1,0",<up<{(start)},"51,02040816",50,208046,2,"4,81E-06","0,0001544878727",50,5,367765
40379,upstate,JJ,2,"1,1,0",<up<{(state)},"24,48979592",50,208046,2,"4,81E-06","0,0001544878727","10,34482759",30,451541
40380,upstream,RB|JJ,2,"1,1,0",<up<{(stream)},"20,40816327",50,208046,2,"4,81E-06","0,0001544878727",30,11,30166
40381,upsurge,NN,2,"1,1,0",<up<{(surge)},"59,18367347",50,208046,2,"4,81E-06","0,0001544878727",75,5,9409
40382,upswing,NN,2,"1,1,0",<up<{(swing)},"61,2244898",50,208046,2,"4,81E-06","0,0001544878727",50,5,12008
40383,uptake,NN,2,"1,1,0",<up<{(take)},"48,97959184",50,208046,2,"4,81E-06","0,0001544878727","56,66666667",31,614526
40384,uptight,JJ,2,"1,1,0",<up<{(tight)},"38,7755102",50,208046,2,"4,81E-06","0,0001544878727","36,36363636",12,32649
40385,uptown,NN|RB,2,"1,1,0",<up<{(town)},"40,81632653",50,208046,2,"4,81E-06","0,0001544878727",30,21,56663
40386,upturn,NN,2,"1,1,0",<up<{(turn)},"55,10204082",50,208046,2,"4,81E-06","0,0001544878727",50,17,195606
40387,upturned,JJ,2,"1,1,0",<up<{(turn)},"55,10204082",50,208046,2,"4,81E-06","0,0001544878727",50,17,195606
40751,unlaced,VB|JJ,2,"1,1,0",<un<{(lace)},"60,47678795",798,538545,2,"7,24E-05","0,006025027035","55,55555556",10,10547
40752,unlacing,VB|NN|JJ,2,"1,1,0",<un<{(lace)},"60,47678795",798,538545,2,"7,24E-05","0,006025027035","55,55555556",10,10547
40753,unlamented,JJ,2,"1,1,0",<un<{(lament)},"64,61731493",798,538545,2,"7,24E-05","0,006025027035",100,5,2095
40755,unlearn,VB,2,"1,1,0",<un<{(learn)},"30,11292346",798,538545,2,"7,24E-05","0,006025027035",50,7,139889
40756,unleash,VB,2,"1,1,0",<un<{(leash)},"6,52446675",798,538545,2,"7,24E-05","0,006025027035",100,2,4355
40757,unleashed,VB,2,"1,1,0",<un<{(leash)},"6,52446675",798,538545,2,"7,24E-05","0,006025027035",100,2,4355
40758,unleashing,VB,2,"1,1,0",<un<{(leash)},"6,52446675",798,538545,2,"7,24E-05","0,006025027035",100,2,4355
40759,unleavened,JJ,2,"1,1,0",<un<{(leaven)},"49,5608532",798,538545,2,"7,24E-05","0,006025027035",100,3,448
40761,unlettered,JJ,2,"1,1,0",<un<{(letter)},"58,72020075",798,538545,2,"7,24E-05","0,006025027035","71,42857143",8,121438
40762,unlicensed,JJ,2,"1,1,0",<un<{(license)},"25,59598494",798,538545,2,"7,24E-05","0,006025027035",100,3,39208
40763,unlike,minor,2,"1,1,0",<un<{(like)},"0,6273525721",798,538545,2,"7,24E-05","0,006025027035","2,739726027",74,1232275
40765,unlimited,JJ,2,"1,1,0",<un<{(limit)},"0,1254705144",798,538545,2,"7,24E-05","0,006025027035","9,090909091",12,155817
40767,unlinked,VB|JJ,2,"1,1,0",<un<{(link)},"53,57590966",798,538545,2,"7,24E-05","0,006025027035","66,66666667",7,82099
40768,unlisted,JJ,2,"1,1,0",<un<{(list)},"17,44040151",798,538545,2,"7,24E-05","0,006025027035","44,44444444",10,461423
40770,unload,VB|NN,2,"1,1,0",<un<{(load)},"3,889585947",798,538545,2,"7,24E-05","0,006025027035","21,42857143",15,97063
40771,unloaded,VB,2,"1,1,0",<un<{(load)},"3,889585947",798,538545,2,"7,24E-05","0,006025027035","21,42857143",15,97063
40773,unloading,VB,2,"1,1,0",<un<{(load)},"3,889585947",798,538545,2,"7,24E-05","0,006025027035","21,42857143",15,97063
40774,unloads,VB,2,"1,1,0",<un<{(load)},"3,889585947",798,538545,2,"7,24E-05","0,006025027035","21,42857143",15,97063
40775,unlock,VB,2,"1,1,0",<un<{(lock)},"5,520702635",798,538545,2,"7,24E-05","0,006025027035","4,545454545",23,52735
40776,unlocked,VB,2,"1,1,0",<un<{(lock)},"5,520702635",798,538545,2,"7,24E-05","0,006025027035","4,545454545",23,52735
40777,unlocking,VB,2,"1,1,0",<un<{(lock)},"5,520702635",798,538545,2,"7,24E-05","0,006025027035","4,545454545",23,52735
40778,unlocks,VB,2,"1,1,0",<un<{(lock)},"5,520702635",798,538545,2,"7,24E-05","0,006025027035","4,545454545",23,52735
40779,unloose,JJ,2,"1,1,0",<un<{(loose)},"61,60602258",798,538545,2,"7,24E-05","0,006025027035","77,77777778",10,34170
40783,unmade,JJ|VB,2,"1,1,0",<un<{(make)},"59,47302384",798,538545,2,"7,24E-05","0,006025027035","66,66666667",40,1073485
40788,unmanaged,JJ,2,"1,1,0",<un<{(manage)},"48,55708908",798,538545,2,"7,24E-05","0,006025027035","72,72727273",12,201808
40789,unmannered,JJ,2,"1,1,0",<un<{(manner)},"88,33124216",798,538545,2,"7,24E-05","0,006025027035",80,6,25763
40790,unmarked,JJ,2,"1,1,0",<un<{(mark)},"14,93099122",798,538545,2,"7,24E-05","0,006025027035","32,14285714",29,181577
40791,unmarried,JJ,2,"1,1,0",<un<{(marry)},"12,1706399",798,538545,2,"7,24E-05","0,006025027035","33,33333333",4,37960
40792,unmask,VB,2,"1,1,0",<un<{(mask)},"24,84316186",798,538545,2,"7,24E-05","0,006025027035",50,3,16763
40793,unmasked,VB|JJ,2,"1,1,0",<un<{(mask)},"24,84316186",798,538545,2,"7,24E-05","0,006025027035",50,3,16763
40794,unmatched,JJ,2,"1,1,0",<un<{(match)},"23,21204517",798,538545,2,"7,24E-05","0,006025027035",25,13,62749
40795,unmated,JJ,2,"1,1,0",<un<{(mate)},"88,33124216",798,538545,2,"7,24E-05","0,006025027035","86,66666667",16,20860
40796,unmeasured,JJ,2,"1,1,0",<un<{(measure)},"66,24843162",798,538545,2,"7,24E-05","0,006025027035",100,9,56235
40801,unmixed,JJ,2,"1,1,0",<un<{(mix)},"61,10414053",798,538545,2,"7,24E-05","0,006025027035","71,42857143",8,54198
40802,unmodified,JJ,2,"1,1,0",<un<{(modify)},"15,55834379",798,538545,2,"7,24E-05","0,006025027035",100,4,57080
40805,unmitigated,JJ,2,"1,1,0",<un<{(mitigate)},"32,62233375",798,538545,2,"7,24E-05","0,006025027035",50,3,1390
40806,unmolested,JJ,2,"1,1,0",<un<{(molest)},"42,78544542",798,538545,2,"7,24E-05","0,006025027035",100,3,2332
40808,unmoved,JJ,2,"1,1,0",<un<{(move)},"46,0476788",798,538545,2,"7,24E-05","0,006025027035","62,5",17,403110
40809,unmurmuring,JJ,2,"1,1,0",<un<{(murmur)},"92,84818068",798,538545,2,"7,24E-05","0,006025027035",100,2,1188
40811,unnamed,JJ,2,"1,1,0",<un<{(name)},"8,908406524",798,538545,2,"7,24E-05","0,006025027035","54,54545455",12,427537
40817,unneeded,JJ,2,"1,1,0",<un<{(need)},"16,93851945",798,538545,2,"7,24E-05","0,006025027035",40,11,591543
40818,unnerve,VB,2,"1,1,0",<un<{(nerve)},"26,097867",798,538545,2,"7,24E-05","0,006025027035",50,9,15317
40819,unnerving,VB|JJ,2,"1,1,0",<un<{(nerve)},"26,097867",798,538545,2,"7,24E-05","0,006025027035",50,9,15317
40820,unnoticed,JJ,2,"1,1,0",<un<{(notice)},"13,42534504",798,538545,2,"7,24E-05","0,006025027035",100,4,95403
40821,unnourished,JJ,2,"1,1,0",<un<{(nourish)},"89,96235885",798,538545,2,"7,24E-05","0,006025027035",100,6,1145
40822,unnumbered,JJ,2,"1,1,0",<un<{(number)},"32,62233375",798,538545,2,"7,24E-05","0,006025027035",50,5,364121
40827,unoccupied,JJ,2,"1,1,0",<un<{(occupy)},"36,01003764",798,538545,2,"7,24E-05","0,006025027035","88,88888889",10,18897
40830,unopened,JJ,2,"1,1,0",<un<{(open)},"2,132998745",798,538545,2,"7,24E-05","0,006025027035","11,11111111",10,233035
40832,unpack,VB,2,"1,1,0",<un<{(pack)},"5,897114178",798,538545,2,"7,24E-05","0,006025027035",30,11,174305
40833,unpacking,VB,2,"1,1,0",<un<{(pack)},"5,897114178",798,538545,2,"7,24E-05","0,006025027035",30,11,174305
40834,unpadded,JJ|VB,2,"1,1,0",<un<{(pad)},"65,49560853",798,538545,2,"7,24E-05","0,006025027035","66,66666667",7,17879
40835,unpaid,JJ,2,"1,1,0",<un<{(pay)},"16,68757842",798,538545,2,"7,24E-05","0,006025027035","46,15384615",27,289396
40837,unpaired,JJ,2,"1,1,0",<un<{(pair)},"67,62860728",798,538545,2,"7,24E-05","0,006025027035",100,13,56847
40838,unparalleled,JJ,2,"1,1,0",<un<{(parallel)},"15,43287327",798,538545,2,"7,24E-05","0,006025027035","33,33333333",4,28529
40840,unpaved,JJ,2,"1,1,0",<un<{(pave)},"56,71267252",798,538545,2,"7,24E-05","0,006025027035",100,3,4662
40841,unperformed,JJ,2,"1,1,0",<un<{(perform)},"89,96235885",798,538545,2,"7,24E-05","0,006025027035",100,4,145804
40842,unpick,VB,2,"1,1,0",<un<{(pick)},"58,09284818",798,538545,2,"7,24E-05","0,006025027035","58,82352941",18,90629
40849,unplowed,VB|JJ,2,"1,1,0",<un<{(plow)},"76,41154329",798,538545,2,"7,24E-05","0,006025027035",100,3,4978
40850,unplumbed,JJ,2,"1,1,0",<un<{(plumb)},"81,80677541",798,538545,2,"7,24E-05","0,006025027035",100,3,2371
40852,unprecedented,JJ,2,"1,1,0",<un<{(precedent)},"6,649937265",798,538545,2,"7,24E-05","0,006025027035",50,3,5478
40856,unprepared,JJ,2,"1,1,0",<un<{(prepare)},"20,95357591",798,538545,2,"7,24E-05","0,006025027035",40,6,49566
40859,unquiet,JJ,2,"1,1,0",<un<{(quiet)},"60,47678795",798,538545,2,"7,24E-05","0,006025027035",70,11,19916
40860,unravel,VB,2,"1,1,0",<un<{(ravel)},"21,45545797",798,538545,2,"7,24E-05","0,006025027035",0,2,907
40862,unready,JJ,2,"1,1,0",<un<{(ready)},"54,83061481",798,538545,2,"7,24E-05","0,006025027035",60,6,52144
40863,unprincipled,JJ,2,"1,1,0",<un<{(principle)},"45,29485571",798,538545,2,"7,24E-05","0,006025027035",100,2,30693
40870,unpromising,JJ,2,"1,1,0",<un<{(promise)},"68,75784191",798,538545,2,"7,24E-05","0,006025027035","66,66666667",4,35067
40871,unprompted,JJ,2,"1,1,0",<un<{(prompt)},"76,41154329",798,538545,2,"7,24E-05","0,006025027035","83,33333333",7,25023
40872,unprotected,JJ,2,"1,1,0",<un<{(protect)},"11,79422836",798,538545,2,"7,24E-05","0,006025027035","36,36363636",12,96523
40873,unproved,JJ,2,"1,1,0",<un<{(prove)},"57,59096612",798,538545,2,"7,24E-05","0,006025027035",100,6,70388
40875,unprovoked,JJ,2,"1,1,0",<un<{(provoke)},"28,85821832",798,538545,2,"7,24E-05","0,006025027035","42,85714286",8,6314
40876,unpublished,JJ,2,"1,1,0",<un<{(publish)},"9,159347553",798,538545,2,"7,24E-05","0,006025027035",100,3,110434
40878,unqualified,JJ,2,"1,1,0",<un<{(qualify)},"17,31493099",798,538545,2,"7,24E-05","0,006025027035","66,66666667",7,47669
40879,unquenched,JJ,2,"1,1,0",<un<{(quench)},"76,41154329",798,538545,2,"7,24E-05","0,006025027035",50,3,464
40880,unrehearsed,JJ,2,"1,1,0",<un<{(rehearse)},"58,72020075",798,538545,2,"7,24E-05","0,006025027035",100,3,2237
40885,unquestioned,JJ,2,"1,1,0",<un<{(question)},"27,35257215",798,538545,2,"7,24E-05","0,006025027035",60,11,345509
40886,unreal,JJ,2,"1,1,0",<un<{(real)},"13,55081556",798,538545,2,"7,24E-05","0,006025027035","46,66666667",16,660297
40890,unreason,NN,2,"1,1,0",<un<{(reason)},"42,91091593",798,538545,2,"7,24E-05","0,006025027035","55,55555556",10,246334
40893,unreasoning,JJ,2,"1,1,0",<un<{(reason)},"42,91091593",798,538545,2,"7,24E-05","0,006025027035","55,55555556",10,246334
40897,unredeemed,JJ,2,"1,1,0",<un<{(redeem)},"67,62860728",798,538545,2,"7,24E-05","0,006025027035",100,6,2849
40898,unreeling,VB|NN|JJ,2,"1,1,0",<un<{(reel)},"92,84818068",798,538545,2,"7,24E-05","0,006025027035",100,3,4789
40899,unwrinkled,JJ,2,"1,1,0",<un<{(wrinkle)},"76,41154329",798,538545,2,"7,24E-05","0,006025027035",50,5,1695
40901,unyielding,JJ,2,"1,1,0",<un<{(yield)},"41,40526976",798,538545,2,"7,24E-05","0,006025027035",50,3,10881
40904,unrelated,JJ,2,"1,1,0",<un<{(relate)},"3,136762861",798,538545,2,"7,24E-05","0,006025027035","44,44444444",19,239433
40905,unreleased,JJ,2,"1,1,0",<un<{(release)},"10,03764115",798,538545,2,"7,24E-05","0,006025027035",100,2,144416
40906,unrelenting,JJ,2,"1,1,0",<un<{(relent)},"31,99498118",798,538545,2,"7,24E-05","0,006025027035",60,6,2803
40909,unrelieved,JJ,2,"1,1,0",<un<{(relieve)},"67,37766625",798,538545,2,"7,24E-05","0,006025027035",50,3,4670
40911,unremitting,JJ,2,"1,1,0",<un<{(remit)},"64,3663739",798,538545,2,"7,24E-05","0,006025027035",75,5,1371
40913,unrequited,JJ,2,"1,1,0",<un<{(requite)},"45,04391468",798,538545,2,"7,24E-05","0,006025027035",0,3,150
40914,unreserved,JJ,2,"1,1,0",<un<{(reserve)},"55,33249686",798,538545,2,"7,24E-05","0,006025027035",80,6,55692
40918,unrest,NN,2,"1,1,0",<un<{(rest)},"11,2923463",798,538545,2,"7,24E-05","0,006025027035",10,11,87246
40919,unrevealing,JJ,2,"1,1,0",<un<{(reveal)},"85,94730238",798,538545,2,"7,24E-05","0,006025027035",100,4,32067
40920,unrifled,JJ|VB,2,"1,1,0",<un<{(rifle)},"92,84818068",798,538545,2,"7,24E-05","0,006025027035",100,4,11880
40923,unrewarding,JJ,2,"1,1,0",<un<{(reward)},"61,10414053",798,538545,2,"7,24E-05","0,006025027035",100,2,13411
40924,unripe,JJ,2,"1,1,0",<un<{(ripe)},"59,84943538",798,538545,2,"7,24E-05","0,006025027035","33,33333333",7,1604
40925,unrivalled,JJ,2,"1,1,0",<un<{(rival)},"60,35131744",798,538545,2,"7,24E-05","0,006025027035",100,2,3822
40926,unroll,VB,2,"1,1,0",<un<{(roll)},"31,49309912",798,538545,2,"7,24E-05","0,006025027035","77,77777778",10,59973
40927,unrolled,JJ,2,"1,1,0",<un<{(roll)},"31,49309912",798,538545,2,"7,24E-05","0,006025027035","77,77777778",10,59973
40928,unromantic,JJ,2,"1,1,0",<un<{(romantic)},"65,49560853",798,538545,2,"7,24E-05","0,006025027035",80,6,7319
40929,unruffled,JJ,2,"1,1,0",<un<{(ruffle)},"67,62860728",798,538545,2,"7,24E-05","0,006025027035",100,2,430
40931,unsaddle,VB,2,"1,1,0",<un<{(saddle)},"83,31242158",798,538545,2,"7,24E-05","0,006025027035",80,6,6920
40932,unsafe,JJ|NN,2,"1,1,0",<un<{(safe)},"8,155583438",798,538545,2,"7,24E-05","0,006025027035","54,54545455",12,73422
40933,unsaid,JJ,2,"1,1,0",<un<{(say)},"39,02132999",798,538545,2,"7,24E-05","0,006025027035",50,7,1009212
40934,unsalted,JJ,2,"1,1,0",<un<{(salt)},"40,0250941",798,538545,2,"7,24E-05","0,006025027035",40,11,19081
40936,unsaturated,JJ,2,"1,1,0",<un<{(saturate)},"43,16185696",798,538545,2,"7,24E-05","0,006025027035",100,3,2961
40938,unscathed,JJ,2,"1,1,0",<un<{(scathe)},"30,86574655",798,538545,2,"7,24E-05","0,006025027035",50,3,663
40939,unschooled,JJ,2,"1,1,0",<un<{(school)},"66,24843162",798,538545,2,"7,24E-05","0,006025027035","65,38461538",27,173427
40942,unscramble,VB,2,"1,1,0",<un<{(scramble)},"35,25721455",798,538545,2,"7,24E-05","0,006025027035",50,3,4624
